LandContour,GarageYrBlt,FullBath,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
1,1976.0,2,194,8,3,28,2,3,7,2,3,1,832,2,2,832,1,162900
1,1957.0,1,167,5,3,0,2,3,5,2,3,1,0,2,3,864,0,115000
1,1968.0,1,1016,5,3,0,2,3,5,1,3,1,0,2,3,1052,0,138500
1,1963.0,2,776,6,3,20,2,3,5,2,3,1,0,2,3,1120,0,155000
1,2005.0,2,547,5,3,44,2,3,6,2,3,1,0,2,2,547,0,140000
2,2008.0,2,5644,12,1,292,2,3,10,2,1,1,950,2,1,6110,3,160000
1,1959.0,1,340,6,3,0,2,3,5,1,2,1,0,2,3,1246,0,154000
1,1999.0,2,694,9,2,0,2,3,7,2,2,1,978,2,2,978,1,225000
2,1942.0,1,547,7,3,0,2,3,6,1,2,1,741,2,3,771,2,177500
1,1994.0,2,740,8,2,78,2,3,8,3,2,1,1323,2,2,1165,1,290000
1,2005.0,2,0,7,2,59,2,3,7,3,2,1,0,2,2,1616,0,232000
1,2004.0,2,0,7,2,40,2,3,7,2,2,1,732,2,2,976,0,130000
1,2006.0,2,1572,6,2,102,2,3,9,2,1,1,0,2,1,1652,2,325000
1,2005.0,2,0,6,2,35,2,3,7,2,2,1,0,2,2,1368,1,202500
1,2000.0,1,746,5,3,64,2,3,5,2,3,1,0,2,2,990,0,138000
1,1948.0,1,144,6,3,36,2,3,5,2,2,1,0,2,3,924,0,147000
1,1991.0,2,1200,6,3,51,2,3,6,2,2,1,0,2,2,1278,0,179200
1,1959.0,2,1406,7,2,207,2,3,7,2,1,1,0,2,2,1902,2,335000
1,2005.0,2,925,6,2,98,2,3,7,2,2,1,0,2,2,1274,0,203000
1,1990.0,2,482,9,2,0,2,3,8,2,2,1,1357,2,1,1453,1,302000
1,1999.0,2,0,10,2,30,2,3,9,3,2,1,1177,2,2,1393,1,333168
1,1956.0,1,732,5,3,36,2,3,4,1,3,1,0,2,3,948,1,119000
1,1969.0,2,500,9,3,0,2,3,6,2,3,1,1020,2,4,952,2,206900
1,2008.0,2,0,8,2,42,2,3,8,3,1,1,0,2,1,1622,1,295493
1,2006.0,2,0,5,2,241,2,3,7,2,2,1,0,2,1,1352,1,208900
1,2001.0,2,0,7,2,150,2,3,8,3,2,1,0,2,2,1753,1,275000
2,1954.0,1,492,5,3,0,2,3,4,1,3,1,0,2,3,864,0,111000
1,1957.0,1,189,6,3,0,2,3,6,2,3,1,0,2,3,1478,2,156500
1,1955.0,1,0,4,3,0,1,3,3,1,3,1,0,1,3,0,0,72500
1,1992.0,2,674,8,2,39,2,3,7,2,2,1,862,2,2,750,1,190000
3,2005.0,1,280,5,4,0,2,3,4,0,4,1,0,2,3,420,0,82500
1,2007.0,2,0,7,2,49,2,3,8,3,2,1,0,2,1,1795,1,147000
1,2005.0,1,0,5,3,0,2,3,4,0,3,1,0,1,3,796,0,55000
2,2005.0,1,544,6,3,0,2,3,3,0,2,1,0,2,3,544,0,79000
1,1982.0,1,641,5,2,0,2,3,5,1,2,1,0,2,3,816,1,130500
1,1920.0,2,493,8,2,547,3,3,6,2,3,1,1208,2,2,1510,2,256000
1,1998.0,2,0,8,3,28,2,3,7,2,3,1,677,2,2,935,1,176500
1,2006.0,2,0,7,2,45,2,3,8,3,2,1,0,2,2,1588,1,227000
1,1976.0,1,483,6,3,0,2,3,5,2,3,1,0,2,3,911,0,132500
1,1958.0,1,690,3,3,0,2,3,4,1,3,1,0,2,3,816,1,100000
1,1951.0,1,0,6,3,65,2,3,5,1,2,1,557,2,3,803,0,125500
1,1970.0,1,765,7,3,36,2,3,5,2,3,1,600,2,3,765,0,125000
1,1977.0,2,686,6,3,16,2,3,6,2,3,1,0,2,2,1350,1,167900
1,1973.0,2,0,8,3,211,2,3,5,2,3,2,0,2,3,1656,0,135000
2,2005.0,1,0,4,3,20,4,3,4,0,4,1,0,1,3,693,0,52500
1,2002.0,2,700,8,2,91,2,3,7,2,2,1,941,2,2,916,0,200000
1,1972.0,1,360,5,3,0,2,3,5,1,3,1,0,2,3,864,0,128500
1,1974.0,1,0,5,3,0,2,3,4,4,3,1,0,2,3,858,0,123000
1,2004.0,1,814,6,3,78,2,3,6,2,2,1,0,2,2,1114,0,155000
1,2002.0,2,0,7,2,87,2,3,8,2,2,1,885,2,2,1284,1,228500
2,1929.0,1,0,9,3,0,2,3,6,2,3,1,741,2,3,896,1,177000
1,2006.0,2,0,8,2,0,2,3,7,2,2,1,728,2,2,728,1,155835
1,1997.0,1,250,5,3,0,2,3,4,1,4,1,0,2,3,960,0,108500
1,1968.0,2,297,9,3,80,2,3,7,2,3,1,0,2,3,1568,1,262500
3,2006.0,2,80,7,2,0,2,3,8,3,2,1,0,2,1,1732,1,283463
4,1998.0,2,1443,5,2,25,2,3,7,2,2,1,0,2,2,1482,1,215000
1,2005.0,2,259,8,3,54,5,3,8,0,3,1,1215,1,3,684,0,122000
1,1969.0,2,500,12,3,0,2,3,5,4,3,2,1296,2,3,1248,0,200000
1,1962.0,1,319,8,3,84,2,3,6,2,3,1,858,2,3,858,1,171000
1,1999.0,1,0,4,2,0,2,3,6,2,3,1,390,2,3,698,0,134900
1,1996.0,2,816,9,2,86,2,3,8,3,2,1,1185,2,2,2033,1,410000
1,2000.0,2,735,7,2,184,2,3,7,3,2,1,873,2,2,992,1,235000
1,1968.0,3,0,8,3,98,2,3,7,2,2,1,698,2,3,570,1,170000
1,1966.0,1,340,5,3,0,2,3,5,1,3,1,0,2,3,864,0,110000
1,1971.0,1,734,6,3,0,2,3,5,2,3,1,0,2,3,1078,1,149900
1,2000.0,2,378,5,2,32,2,3,6,2,2,1,804,2,2,756,0,177500
1,2004.0,2,1447,8,2,45,2,3,9,3,1,1,0,2,1,1980,1,315000
1,1998.0,3,0,8,3,0,2,3,5,2,3,1,1611,2,3,612,0,189000
4,2005.0,2,1274,7,2,36,2,3,7,2,2,1,0,2,1,1530,1,260000
1,1920.0,2,0,7,3,0,2,3,4,1,3,1,457,2,3,715,1,104900
1,2007.0,2,0,6,3,36,2,3,6,2,2,1,796,2,2,616,1,156932
1,2005.0,2,0,4,2,166,2,3,7,2,2,1,600,2,2,600,0,144152
1,2000.0,2,533,7,2,96,2,3,7,2,2,1,860,2,2,814,0,216000
1,1999.0,2,633,7,2,88,2,3,7,2,2,1,908,2,2,873,0,193000
1,1977.0,2,548,6,3,26,2,3,5,1,3,1,550,2,3,757,1,127000
1,2003.0,1,685,4,2,0,2,3,6,2,2,1,0,2,2,848,0,144000
1,2003.0,2,370,8,2,262,2,3,8,2,2,1,0,2,2,1657,1,232000
1,1967.0,1,315,6,4,0,2,3,4,1,3,1,534,2,3,840,0,105000
1,1955.0,1,831,8,3,28,2,3,6,1,2,1,0,2,3,992,1,165500
1,1998.0,2,975,8,3,170,2,3,7,2,2,1,989,2,2,1108,1,274300
1,2001.0,2,1282,8,1,140,2,3,10,3,1,1,0,2,1,2633,2,466500
1,2005.0,2,0,9,2,210,2,3,7,3,2,1,932,2,2,1026,1,250000
3,2007.0,2,0,7,2,36,2,3,8,3,2,1,0,2,2,1571,1,239000
2,1925.0,1,384,4,3,141,2,3,6,1,3,1,0,1,2,768,0,91000
1,1977.0,2,408,6,3,68,2,3,5,2,3,1,620,2,3,984,0,117000
1,1973.0,1,309,5,3,0,2,3,6,1,3,1,504,2,3,483,0,83000
1,2007.0,2,0,7,3,0,2,3,5,2,2,1,640,2,2,384,0,167500
1,1938.0,1,203,5,3,0,2,3,3,1,3,1,0,1,3,864,0,58500
1,1970.0,2,865,7,3,42,2,3,6,2,3,1,0,2,3,1205,2,237500
1,1989.0,1,0,8,3,0,2,3,7,2,2,1,764,2,4,596,0,157000
1,2007.0,2,0,7,3,0,2,3,5,2,2,1,0,2,3,816,0,112000
1,1939.0,1,204,6,3,0,2,3,6,1,3,1,560,2,3,560,0,105000
1,1922.0,1,735,7,3,96,2,3,4,1,2,1,358,2,3,796,0,125500
1,1978.0,3,790,12,3,112,2,3,7,2,2,1,1392,2,2,1392,2,250000
1,1916.0,2,168,10,3,15,3,3,6,1,2,1,862,1,3,714,1,136000
3,2006.0,2,1320,7,1,39,2,3,9,3,1,1,0,2,1,1746,2,377500
1,2003.0,1,375,6,3,0,2,3,6,2,3,1,349,2,3,735,1,131000
1,2000.0,2,1400,6,2,36,2,3,7,2,2,1,0,2,2,1525,0,235000
1,1967.0,2,0,8,3,152,2,3,5,3,3,2,0,2,3,1584,0,124000
1,1967.0,1,769,6,3,144,2,3,5,1,3,1,0,2,3,864,1,123000
1,2003.0,2,0,7,3,25,2,3,6,2,3,2,691,1,4,482,1,163000
1,2006.0,2,1070,6,2,20,2,3,7,3,2,1,0,2,2,1356,1,246578
1,2005.0,2,0,9,2,39,2,3,8,3,2,1,1349,2,2,1094,1,281213
2,1966.0,1,353,7,3,0,2,3,5,2,3,1,0,2,3,747,2,160000
1,1933.0,1,0,8,3,0,2,3,5,1,3,1,574,2,3,939,0,137500
1,1950.0,1,180,7,3,0,2,3,5,1,3,1,768,2,3,1208,0,138000
1,1925.0,2,264,7,3,16,2,3,6,1,2,1,448,2,3,976,1,137450
1,1929.0,1,0,5,3,0,2,3,6,1,3,1,208,2,3,862,1,120000
1,2004.0,2,759,8,3,75,2,3,6,2,3,1,729,2,3,839,1,193000
1,2006.0,2,0,6,2,55,2,3,7,2,2,1,0,2,2,1286,1,193879
1,2007.0,2,929,6,2,160,2,3,8,3,2,1,0,2,2,1485,0,282922
1,1998.0,1,0,6,3,0,2,3,3,3,3,1,520,2,3,672,0,105000
3,2004.0,2,1373,5,2,53,2,3,8,2,2,1,0,2,1,1594,1,275000
1,1988.0,1,656,5,3,0,2,3,5,2,3,1,0,2,2,768,0,133000
1,2005.0,1,625,5,3,0,2,3,5,0,3,1,0,2,3,833,0,112000
1,1966.0,1,0,6,3,0,2,3,4,2,3,1,622,2,4,622,0,125500
1,1986.0,2,0,7,3,63,2,3,7,2,3,1,857,2,2,791,1,215000
1,2001.0,2,666,6,2,45,2,3,7,2,2,1,896,2,2,944,0,230000
1,1950.0,1,120,6,3,0,2,3,6,1,3,1,556,2,3,856,0,140000
1,1956.0,2,0,6,3,0,6,3,4,2,3,2,0,1,3,0,0,90000
1,2005.0,2,976,7,2,44,2,3,8,2,2,1,0,2,2,1844,1,257000
2,1922.0,1,0,8,3,0,2,3,6,2,2,1,795,2,3,833,1,207000
1,2007.0,2,988,7,2,20,2,3,7,3,2,1,0,2,2,1386,1,175900
1,1971.0,2,0,11,3,0,2,3,4,2,3,2,1044,2,3,777,0,122500
1,1998.0,2,781,7,2,126,2,3,8,3,2,1,1140,2,2,1284,1,340000
1,1962.0,1,25,6,3,88,2,3,5,1,3,1,0,2,3,1144,0,124000
1,1969.0,2,1110,7,2,73,2,3,6,2,2,1,0,2,3,1844,1,223000
1,1968.0,2,404,7,3,169,2,3,6,2,3,1,708,2,3,708,1,179900
1,1977.0,2,360,4,3,55,2,3,6,2,3,1,0,2,2,1069,1,127500
1,2003.0,1,686,3,2,0,2,3,6,2,2,1,0,2,2,848,0,136500
1,1966.0,2,0,8,2,236,2,3,6,2,2,1,626,2,2,697,1,274970
1,1970.0,1,457,6,3,28,2,3,5,1,3,1,0,2,3,1024,1,144000
1,1960.0,1,0,7,2,39,2,3,6,2,2,1,0,2,3,1252,0,142000
1,1994.0,2,1000,5,2,132,2,3,7,2,2,1,904,2,2,1223,2,271000
2,1962.0,1,580,6,3,0,2,3,5,1,3,1,510,2,3,913,1,140000
1,1940.0,1,510,4,3,0,2,3,5,1,2,1,0,2,3,788,2,119000
1,1981.0,2,678,7,2,0,2,3,6,2,2,1,0,2,2,1440,1,182900
1,2005.0,2,0,7,2,40,2,3,5,2,3,1,1104,2,2,732,1,192140
1,1976.0,2,958,5,3,60,2,3,6,2,3,1,0,2,2,958,0,143750
1,1928.0,2,0,5,3,0,2,3,4,1,3,1,0,2,3,656,0,64500
1,2000.0,2,0,8,3,0,2,3,6,2,3,1,830,2,2,936,1,186500
4,1977.0,2,936,5,3,41,2,3,5,2,3,1,0,2,3,1126,1,160000
1,1962.0,1,0,7,2,36,2,3,6,2,2,1,0,2,3,1319,1,174000
1,1974.0,1,616,5,3,0,2,3,4,2,3,1,0,2,3,864,0,120500
1,2008.0,2,1336,7,1,66,2,3,8,3,1,1,0,2,1,1932,1,394617
1,1957.0,1,600,6,3,158,2,3,6,2,3,1,0,2,3,912,0,149700
1,1979.0,2,315,6,3,88,2,3,7,2,3,1,685,2,3,539,1,197000
2,1993.0,2,0,11,3,0,2,3,6,2,3,1,748,2,1,588,1,191000
1,2004.0,1,697,3,2,0,2,3,6,2,2,1,0,2,2,848,1,149300
1,2008.0,2,765,10,1,52,2,3,10,3,1,1,981,2,1,1017,1,310000
1,1916.0,1,0,4,3,98,4,3,6,1,4,1,0,1,3,952,1,121000
1,2004.0,2,0,7,2,60,2,3,7,2,2,1,0,2,2,1422,0,179600
1,1990.0,1,187,6,3,0,2,3,6,1,3,1,0,2,3,814,0,129000
1,1962.0,1,593,6,3,39,2,3,5,1,3,1,0,2,3,1188,0,157900
1,1995.0,2,1079,8,2,65,2,3,8,2,2,1,870,2,2,1220,1,240000
1,1950.0,1,0,6,3,24,2,3,4,1,3,1,550,1,4,560,0,112000
1,2005.0,1,553,3,3,0,2,3,5,0,1,1,0,2,2,630,0,92000
1,2005.0,2,0,8,3,45,2,3,5,0,3,2,896,2,2,896,0,136000
1,2008.0,2,0,7,2,36,2,3,8,3,1,1,0,2,2,1573,1,287090
1,2005.0,1,547,5,3,28,2,3,5,2,3,1,0,2,2,547,0,145000
1,2005.0,1,0,6,3,56,2,3,5,0,3,1,0,2,2,1140,0,84500
1,2004.0,2,410,6,2,113,2,3,7,2,2,1,0,2,2,1221,0,185000
1,1999.0,2,0,7,3,40,2,3,6,2,3,1,694,2,2,953,1,175000
1,1978.0,2,790,7,3,0,2,3,6,2,3,1,0,2,2,1542,2,210000
1,1941.0,2,275,9,1,60,2,3,7,1,2,1,1152,2,3,1152,2,266500
1,1950.0,1,49,5,3,0,2,3,5,1,2,1,0,2,3,1078,0,142125
1,1965.0,1,830,6,2,68,2,3,5,1,3,1,0,2,3,1256,0,147500
